"","county","tract","problems_estimate","problems_rank"
"4043","059",63103,0.463054187192118,53.2724740832431
"4044","059",63201,0.391975308641975,32.7556862138326
"4045","059",63202,0.448160535117057,49.4043014080149
"4046","059",63301,0.381818181818182,29.6147300015473
"4047","059",63302,0.361516034985423,23.441126411883
"4048","059",63400,0.426701570680628,43.2616431997524
"4049","059",63500,0.330998248686515,15.6738356800248
"4050","059",63601,0.39426523297491,33.5293207488782
"4051","059",63603,0.461666666666667,52.8701841250193
"4052","059",63604,0.522491349480969,67.6001856722884
"4053","059",63605,0.663333333333333,89.5404610861829
"4054","059",63701,0.721518987341772,95.1261024292124
"4055","059",63702,0.552825552825553,73.8666254061581
"4056","059",63802,0.485294117647059,59.2913507658982
"4057","059",63803,0.405970149253731,36.9952034658827
"4058","059",63805,0.338983050847458,17.7007581618443
"4059","059",63806,0.342756183745583,18.5672288410955
"4060","059",63807,0.521628498727735,67.4454587652793
"4061","059",63808,0.682119205298013,91.7066377843107
"4062","059",63902,0.611854684512428,83.2430759709113
"4063","059",63903,0.460829493087558,52.746402599412
"4064","059",63904,0.438461538461538,46.7275259167569
"4065","059",63905,0.391549295774648,32.6009593068235
"4066","059",63906,0.507430997876858,64.5211202228067
"4067","059",63907,0.353191489361702,21.0892774253443
"4068","059",63908,0.372708757637475,26.7677549125793
"4069","059",74003,0.545454545454545,72.4431378616741
"4070","059",74004,0.540178571428571,71.406467584713
"4071","059",74005,0.623376623376623,84.8058177317035
"4072","059",74006,0.589285714285714,80.0711743772242
"4073","059",74102,0.580524344569288,78.864304502553
"4074","059",74103,0.582887700534759,79.0809221723658
"4075","059",74106,0.462765957446808,53.1796379390376
"4076","059",74107,0.525562372188139,68.3428748259322
"4077","059",74108,0.635359116022099,86.2757233482903
"4078","059",74109,0.646616541353383,87.5909020578679
"4079","059",74110,0.43455497382199,45.644437567693
"4080","059",74111,0.505494505494505,64.1343029552839
"4081","059",74200,0.636103151862464,86.3376141110939
"4082","059",74300,0.710691823899371,94.2596317499613
"4083","059",74403,0.88030888030888,99.8762184743927
"4084","059",74405,0.791946308724832,98.5610397648151
"4085","059",74406,0.745098039215686,96.6578988086028
"4086","059",74407,0.768545994065282,97.8028779204704
"4087","059",74408,0.769230769230769,97.8183506111713
"4088","059",74501,0.860714285714286,99.7524369487854
"4089","059",74502,0.699507389162562,93.4550518335138
"4090","059",74601,0.669590643274854,90.1903140956212
"4091","059",74602,0.753048780487805,97.0911341482284
"4092","059",74701,0.717241379310345,94.7392851616896
"4093","059",74702,0.630630630630631,85.6413430295528
"4094","059",74801,0.725888324873096,95.3736654804271
"4095","059",74802,0.756972111553785,97.2768064366393
"4096","059",74803,0.633879781420765,86.151941822683
"4097","059",74805,0.904522613065327,99.9690546185982
"4098","059",74806,0.708791208791209,94.0894321522513
"4099","059",74901,0.821138211382114,99.2727835370571
"4100","059",74902,0.848484848484849,99.6286554231781
"4101","059",75002,0.669527896995708,90.1748414049203
"4102","059",75003,0.831325301204819,99.4120377533653
"4103","059",75004,0.854961832061069,99.6905461859817
"4104","059",75100,0.627791563275434,85.440198050441
"4105","059",75201,0.748858447488584,96.8899891691165
"4106","059",75202,0.663716814159292,89.6332972303884
"4107","059",75301,0.562700964630225,75.6459848367631
"4108","059",75302,0.6289592760181,85.5175615039455
"4109","059",75303,0.431034482758621,44.6077672907319
"4110","059",75401,0.452674897119342,50.7813708803961
"4111","059",75403,0.472279260780287,55.7326319046882
"4112","059",75404,0.545,72.3503017174687
"4113","059",75405,0.530927835051546,69.4723812470989
"4114","059",75504,0.43042071197411,44.3756769302182
"4115","059",75505,0.486692015209125,59.7091134148228
"4116","059",75506,0.397489539748954,34.7671360049513
"4117","059",75507,0.55440414507772,74.1296611480736
"4118","059",75512,0.541322314049587,71.6230852545258
"4119","059",75513,0.552287581699346,73.7892619526536
"4120","059",75514,0.768240343347639,97.7874052297694
"4121","059",75515,0.554471544715447,74.1451338387746
"4122","059",75603,0.346020761245675,19.356336066842
"4123","059",75604,0.319029850746269,13.0744236422714
"4124","059",75605,0.292565947242206,7.93749032956831
"4125","059",75606,0.238383838383838,2.25901284233328
"4126","059",75607,0.436672967863894,46.3097632678323
"4127","059",75701,0.389150943396226,32.0284697508897
"4128","059",75702,0.405982905982906,37.0106761565836
"4129","059",75703,0.261484098939929,4.00742689153644
"4130","059",75805,0.630769230769231,85.6722884109547
"4131","059",75806,0.531400966183575,69.5497447006034
"4132","059",75807,0.464730290456432,53.7676001856723
"4133","059",75808,0.397260273972603,34.6124090979421
